# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
321162,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321167,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321167,145,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321167,381,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321167,660,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
302474,1,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302473,1,6,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302473,2,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302476,1,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302476,78,8,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302472,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
302472,20,6,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302475,1,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
322057,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
302509,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
302509,34,5,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
302975,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
321710,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321712,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321712,15,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321712,201,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321709,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321933,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321933,150,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319984,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
325605,1,0,0,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/0
325591,None,None,1,HLT_IsoMu24_v13,ONE,L1_SingleMu22
301554,1,5,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
301554,3,4,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
301554,12,0,0,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/0
301557,1,0,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/0
301567,1,0,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/0
301567,12,6,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
301567,20,13,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
301567,267,14,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
321636,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,9,0,0,HLT_IsoMu24_v13/0,ONE,L1_SingleMu22/0
321586,12,1,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,14,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,16,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,20,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,24,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,28,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,31,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,37,8,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,40,9,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,44,10,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,47,11,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,50,12,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,52,13,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321586,57,14,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321528,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321607,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321536,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,1,0,0,HLT_IsoMu24_v13/0,ONE,L1_SingleMu22/0
321650,9,1,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,13,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,15,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,17,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,19,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,22,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,24,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,27,8,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,29,9,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,31,10,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,33,11,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,35,12,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,39,13,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,41,14,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321650,44,0,0,HLT_IsoMu24_v13/0,ONE,L1_SingleMu22/0
321640,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,13,0,0,HLT_IsoMu24_v13/0,ONE,L1_SingleMu22/0
321640,15,1,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,17,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,18,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,20,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,23,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321640,24,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
303816,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
303816,7,8,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
303816,17,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
303817,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
303817,60,8,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
303817,72,9,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304326,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304332,None,None,1,HLT_IsoMu24_v10,ONE,L1_SingleMu22
304333,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304333,4,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304333,71,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304333,74,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304333,82,2,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304333,120,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304333,448,3,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304333,503,4,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304333,579,5,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304333,739,6,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304333,1366,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
299338,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
320178,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320177,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320189,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320185,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320190,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320192,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320191,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320186,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
304562,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304562,4,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304562,57,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304562,60,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304562,268,2,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,416,3,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,473,4,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,520,5,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,579,6,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,626,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,684,8,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304562,821,9,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
319579,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,277,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,758,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,1173,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,1401,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,1979,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,1987,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,2273,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,2278,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,2511,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
319579,2516,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321221,1,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321218,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321218,298,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321218,553,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321218,823,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321219,1,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321219,168,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
321219,604,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
304144,1,0,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304144,63,2,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,70,1,0,HLT_IsoMu24_v10/0,ONE,L1_SingleMu22/0
304144,138,2,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,411,3,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,488,4,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,535,5,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,916,6,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,1574,7,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
304144,2222,8,1,HLT_IsoMu24_v10/1,ONE,L1_SingleMu22/1
324087,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324087,4,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324101,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324089,1,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324089,16,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324164,1,1,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324161,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324161,3,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324131,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324162,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,13,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,17,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,19,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,22,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,26,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,29,8,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,31,9,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,33,10,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,35,11,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,38,12,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,41,13,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,43,14,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324163,45,0,0,HLT_IsoMu24_v13/0,ONE,L1_SingleMu22/0
324163,47,1,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324167,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
315764,1,1,1,HLT_IsoMu24_v11/1,ONE,L1_SingleMu22/1
315963,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315974,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315974,21,9,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315965,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315973,1,1,1,HLT_IsoMu24_v11/1,ONE,L1_SingleMu22/1
315962,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315964,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,1,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,9,3,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,15,4,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,21,5,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,27,6,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,34,7,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,40,8,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,46,9,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,50,10,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
315966,56,0,0,HLT_IsoMu24_v12/0,ONE,L1_SingleMu22/0
315966,62,1,0,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/0
315966,66,2,1,HLT_IsoMu24_v12/1,ONE,L1_SingleMu22/1
322049,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,9,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,12,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,15,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,18,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,21,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
322049,23,8,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
299595,1,12,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299592,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299592,31,8,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299598,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299598,4,12,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299598,8,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299594,1,12,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299593,1,8,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299593,216,7,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299593,361,10,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299593,713,12,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299597,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299597,3,12,1,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/1
299804,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299780,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299829,1,0,0,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/0
299774,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299813,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299825,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299831,1,0,0,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/0
299786,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299833,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299799,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299809,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299815,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299806,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299775,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299807,1,0,0,HLT_IsoMu24_v8/1,ONE,L1_SingleMu22/0
299808,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299819,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299819,5,1,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
300124,1,0,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/0
300124,17,7,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300124,202,8,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300123,1,7,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300122,1,0,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/0
300122,46,3,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/1
300122,50,4,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300122,482,5,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300122,817,6,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
300122,1210,7,1,HLT_IsoMu24_v9/1,ONE,L1_SingleMu22/1
320920,1,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320916,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,99,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,326,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,605,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,952,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
320917,1469,7,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
299662,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299664,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
299663,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
324077,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324077,281,3,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324077,537,4,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324077,755,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324078,1,2,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324078,4,5,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
324078,217,6,1,HLT_IsoMu24_v13/1,ONE,L1_SingleMu22/1
301809,1,0,0,HLT_IsoMu24_v9/0,ONE,L1_SingleMu22/0
299443,1,0,0,HLT_IsoMu24_v8/0,ONE,L1_SingleMu22/0
